budget,popularity,revenue,runtime,title,avg_rating,ratings,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,release_year,director,actor_1,actor_2,actor_3,success,director_success_rate,actor_1_success_rate,actor_2_success_rate,actor_3_success_rate
18500000,44.511363,10680275,118.0,Fear and Loathing in Las Vegas,7.2,1301,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,Terry Gilliam,Johnny Depp,Benicio del Toro,Tobey Maguire,0,0.6666666666666666,0.6923076923076923,0.4,0.0
18500000,16.665841,31912793,100.0,The Invention of Lying,6.0,518,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2009,Ricky Gervais,Ricky Gervais,Jennifer Garner,Jonah Hill,1,1.0,1.0,0.6,0.6666666666666666
18000000,36.471231,268157400,96.0,Neighbors,6.2,2713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Nicholas Stoller,Seth Rogen,Zac Efron,Rose Byrne,1,1.0,0.9,1.0,0.8
23000000,85.30318,351583407,101.0,The Mask,6.6,2472,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1994,Chuck Russell,Jim Carrey,Cameron Diaz,Nancy Fish,1,1.0,0.8,1.0,1.0
18000000,20.716023,151668774,104.0,Big,6.9,993,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1988,Penny Marshall,Tom Hanks,Elizabeth Perkins,Robert Loggia,1,0.5,0.9130434782608695,1.0,1.0
18000000,29.487784,261572744,82.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,1579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,Larry Charles,Sacha Baron Cohen,Ken Davitian,Luenell,1,1.0,1.0,1.0,1.0
18000000,25.43954,141774679,96.0,Legally Blonde,6.1,882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,Robert Luketic,Reese Witherspoon,Luke Wilson,Selma Blair,1,0.6666666666666666,0.6666666666666666,1.0,0.5
18000000,15.314027,87000000,105.0,Star Trek III: The Search for Spock,6.4,434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1984,Leonard Nimoy,William Shatner,Leonard Nimoy,DeForest Kelley,1,1.0,1.0,1.0,1.0
19000000,32.602868,144216468,122.0,The Exorcism of Emily Rose,6.3,659,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2005,Scott Derrickson,Laura Linney,Tom Wilkinson,Campbell Scott,1,1.0,1.0,0.75,1.0
17000000,9.832326,65535067,88.0,Deuce Bigalow: Male Gigolo,5.5,308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,Mike Mitchell,Rob Schneider,William Forsythe,Eddie Griffin,1,1.0,0.6666666666666666,1.0,1.0
16000000,33.452469,19682924,110.0,Left Behind,3.7,392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2014,Vic Armstrong,Nicolas Cage,Chad Michael Murray,Lea Thompson,0,0.0,0.46153846153846156,0.0,0.75
18000000,6.501815,65070412,106.0,Barbershop 2:  Back in Business,5.6,74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Kevin Rodney Sullivan,Ice Cube,Cedric the Entertainer,Sean Patrick Thomas,1,1.0,0.8,1.0,1.0
23000000,26.58873,76488889,91.0,Bad Santa,6.5,656,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,Terry Zwigoff,Billy Bob Thornton,Tony Cox,Brett Kelly,1,1.0,0.4,1.0,1.0
16500000,36.15716,67683989,94.0,Austin Powers: International Man of Mystery,6.5,1013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,Jay Roach,Mike Myers,Elizabeth Hurley,Michael York,1,0.7142857142857143,0.8888888888888888,0.3333333333333333,1.0
18000000,16.027955,88923251,94.0,My Big Fat Greek Wedding 2,5.5,322,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,Kirk Jones,John Corbett,Elena Kampouris,Nia Vardalos,1,1.0,1.0,1.0,1.0
21000000,14.329891,72417394,99.0,Diary of a Wimpy Kid: Rodrick Rules,6.3,238,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,David Bowers,Zachary Gordon,Devon Bostick,Rachael Harris,1,0.5,1.0,1.0,1.0
18000000,50.009408,98235548,107.0,Predator,7.3,2093,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1987,John McTiernan,Arnold Schwarzenegger,Carl Weathers,Elpidia Carrillo,1,0.75,0.7272727272727273,1.0,1.0
18000000,31.82675,51973029,160.0,Amadeus,7.8,1076,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1984,Miloš Forman,F. Murray Abraham,Tom Hulce,Elizabeth Berridge,1,0.6666666666666666,1.0,1.0,1.0
17000000,36.423717,129042871,97.0,Mean Girls,6.9,2320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Mark Waters,Lindsay Lohan,Rachel McAdams,Tim Meadows,1,0.8333333333333334,0.4,1.0,0.5
19800000,11.693272,87754044,137.0,Gosford Park,6.8,246,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2001,Robert Altman,Helen Mirren,Clive Owen,Maggie Smith,1,1.0,0.8333333333333334,0.5,1.0
18000000,12.243887,41382841,103.0,Peggy Sue Got Married,5.9,136,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1986,Francis Ford Coppola,Kathleen Turner,Nicolas Cage,Barry Miller,1,0.8,0.6666666666666666,1.0,1.0
18000000,89.811154,103215094,119.0,Birdman,7.4,4535,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Alejandro González Iñárritu,Michael Keaton,Emma Stone,Zach Galifianakis,1,1.0,1.0,0.875,0.6666666666666666
18000000,34.694216,99206215,98.0,Blue Jasmine,7.0,1098,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Woody Allen,Cate Blanchett,Alec Baldwin,Sally Hawkins,1,0.9166666666666666,0.42857142857142855,0.8571428571428571,1.0
15000000,17.50138,76286096,111.0,United 93,6.9,367,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2006,Paul Greengrass,J.J. Johnson,Polly Adams,Trish Gates,1,0.8333333333333334,1.0,1.0,1.0
18000000,18.492655,62646763,94.0,Honey,6.0,303,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2003,Bille Woodruff,Jessica Alba,Mekhi Phifer,Joy Bryant,1,0.5,1.0,1.0,1.0
1000000,14.518598,21378361,89.0,The Fog,6.4,311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1980,John Carpenter,Adrienne Barbeau,Jamie Lee Curtis,Janet Leigh,1,0.4444444444444444,1.0,1.0,1.0
18000000,19.234672,47088990,106.0,Soul Surfer,6.9,342,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,Sean McNamara,AnnaSophia Robb,Helen Hunt,Lorraine Nicholson,1,0.5,1.0,0.8,1.0
18000000,4.504377,24911670,121.0,Catch-22,6.7,72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1970,Mike Nichols,Alan Arkin,Martin Balsam,Richard Benjamin,0,0.6666666666666666,0.0,0.5,0.0
18000000,18.379124,100000000,103.0,Conan the Destroyer,5.8,383,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1984,Richard Fleischer,Arnold Schwarzenegger,Grace Jones,Wilt Chamberlain,1,0.5,0.7272727272727273,1.0,1.0
18000000,35.524457,23000000,129.0,Raging Bull,7.7,938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,Martin Scorsese,Robert De Niro,Joe Pesci,Cathy Moriarty,0,0.625,0.56,0.6666666666666666,0.5
18000000,13.472365,36133014,109.0,Love Happens,5.6,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2009,Brandon Camp,Aaron Eckhart,Jennifer Aniston,Judy Greer,1,1.0,0.6,0.7333333333333333,1.0
18000000,52.464877,35692920,94.0,127 Hours,7.0,2606,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,Danny Boyle,James Franco,Kate Mara,Amber Tamblyn,1,0.625,0.7142857142857143,0.6666666666666666,1.0
18000000,6.961736,17200925,115.0,Center Stage,6.8,90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,Nicholas Hytner,Amanda Schull,Zoe Saldana,Susan May Pratt,0,0.6666666666666666,0.0,0.625,0.0
17000000,9.191187,24000000,107.0,Love the Coopers,5.4,167,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,Jessie Nelson,Steve Martin,Diane Keaton,John Goodman,0,0.5,0.375,0.4,0.6
18000000,4.492859,16702864,92.0,Catch That Kid,4.9,76,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004,Bart Freundlich,Kristen Stewart,Corbin Bleu,Max Thieriot,0,0.0,0.8333333333333334,0.0,0.0
30000000,53.670525,34441873,122.0,Steve Jobs,6.8,1573,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2015,Danny Boyle,Michael Fassbender,Kate Winslet,Seth Rogen,0,0.625,0.5,0.4,0.5
18000000,11.725805,2945600,98.0,The Legend of the Lone Ranger,3.7,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1981,William A. Fraker,Christopher Lloyd,Matt Clark,Juanin Clay,0,0.0,0.0,0.0,0.0
21000000,7.047975,28008462,109.0,The Tailor of Panama,6.2,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,John Boorman,Pierce Brosnan,Geoffrey Rush,Jamie Lee Curtis,0,0.3333333333333333,0.7272727272727273,0.5,0.5
18000000,13.628601,12000000,108.0,Blow Out,7.3,236,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1981,Brian De Palma,John Travolta,Nancy Allen,John Lithgow,0,0.4166666666666667,0.5555555555555556,0.0,0.6666666666666666
18000000,16.520516,10501938,90.0,Getaway,4.9,246,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Courtney Solomon,Ethan Hawke,Selena Gomez,Jon Voight,0,0.0,0.5555555555555556,0.5,0.4
18000000,14.916264,8038061,112.0,The Ice Storm,6.9,176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Ang Lee,Kevin Kline,Joan Allen,Sigourney Weaver,0,0.7142857142857143,0.0,0.5,0.3333333333333333
18000000,9.633711,25312387,94.0,And So It Goes,5.7,164,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Rob Reiner,Michael Douglas,Diane Keaton,Sterling Jerins,0,0.6,0.6666666666666666,0.4,0.0
17000000,12.313143,6735922,117.0,Nine 1/2 Weeks,5.8,177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1986,Adrian Lyne,Mickey Rourke,Kim Basinger,Margaret Whitton,0,0.75,0.4,0.4,0.0
18000000,3.258422,14110013,108.0,Dragonslayer,6.5,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1981,Matthew Robbins,Peter MacNicol,Caitlin Clarke,Ralph Richardson,0,0.0,0.0,0.0,0.0
18000000,24.548633,5887457,127.0,Ed Wood,7.3,630,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1994,Tim Burton,Johnny Depp,Martin Landau,Sarah Jessica Parker,0,0.7857142857142857,0.6923076923076923,0.3333333333333333,0.0
18000000,17.683563,20275812,111.0,Labor Day,6.7,299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Jason Reitman,Josh Brolin,Kate Winslet,Gattlin Griffith,0,0.8,0.4,0.4,0.0
18000000,10.1449,26527510,120.0,Mongol: The Rise of Genghis Khan,6.5,158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2007,Sergei Bodrov,Tadanobu Asano,Sun Honglei,Khulan Chuluun,0,0.0,0.0,0.0,0.0
18000000,31.887978,25739015,114.0,RockNRolla,6.9,836,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,Guy Ritchie,Mark Strong,Tom Wilkinson,Toby Kebbell,0,0.5714285714285714,0.0,0.75,0.5
25000000,1.876811,20719451,117.0,Mao's Last Dancer,6.8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2009,Bruce Beresford,Chi Cao,Chengwu Guo,Wen Bin Huang,0,0.6666666666666666,0.0,0.0,0.0
18000000,32.717853,6212282,112.0,Midnight Special,6.2,694,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,Jeff Nichols,Michael Shannon,Jaeden Lieberher,Joel Edgerton,0,0.3333333333333333,0.0,0.0,0.5
18000000,13.916583,22309223,116.0,The Railway Man,6.7,273,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2013,Jonathan Teplitzky,Jeremy Irvine,Colin Firth,Stellan Skarsgård,0,0.0,0.0,0.5,0.0
2700000,10.47644,3500000,93.0,The Wraith,5.9,108,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1986,Mike Marvin,Charlie Sheen,Nick Cassavetes,Sherilyn Fenn,0,0.0,0.25,0.0,0.0
18000000,10.991281,676698,103.0,Salton Sea,7.0,104,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2002,D.J. Caruso,Val Kilmer,Vincent D'Onofrio,Adam Goldberg,0,0.75,0.42857142857142855,0.5,0.0
18000000,7.871686,7972967,93.0,Metallica: Through the Never,6.7,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,Nimród Antal,Dane DeHaan,Mackenzie Gray,James Hetfield,0,0.3333333333333333,0.5,0.0,0.0
18000000,6.333869,382174,98.0,The Informers,4.4,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,Gregor Jordan,Billy Bob Thornton,Kim Basinger,Mickey Rourke,0,0.0,0.4,0.4,0.0
18000000,1.138383,871279,338.0,Carlos,6.7,50,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2010,Olivier Assayas,Edgar Ramírez,Alexander Scheer,Fadi Abi Samra,0,0.0,0.0,0.0,0.0
3500000,18.025206,34000000,96.0,Day of the Dead,6.9,270,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1985,George A. Romero,Lori Cardille,Terry Alexander,Joseph Pilato,1,1.0,1.0,1.0,1.0
18000000,9.244181,1831348,105.0,Renaissance,6.7,77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,Christian Volckman,Daniel Craig,Catherine McCormack,Romola Garai,0,0.0,0.75,0.5,0.5
17900000,12.752463,6948633,89.0,Red Sonja,5.0,206,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1985,Richard Fleischer,Arnold Schwarzenegger,Brigitte Nielsen,Sandahl Bergman,0,0.5,0.7272727272727273,0.0,0.0
14000000,22.748174,13551174,119.0,Red Lights,6.0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,Rodrigo Cortés,Sigourney Weaver,Robert De Niro,Cillian Murphy,0,0.5,0.6,0.5555555555555556,0.25
20000000,33.436092,121463226,113.0,Superbad,7.0,2100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,Greg Mottola,Jonah Hill,Michael Cera,Christopher Mintz-Plasse,1,1.0,1.0,0.6666666666666666,1.0
23000000,28.973074,150816700,98.0,Step Up 2: The Streets,6.5,640,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2008,Jon M. Chu,Briana Evigan,Robert Hoffman,Will Kemp,1,1.0,1.0,1.0,1.0
15000000,23.980329,51053787,80.0,Hoodwinked!,5.9,479,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005,Cory Edwards,Anne Hathaway,Glenn Close,Jim Belushi,1,1.0,0.75,0.6666666666666666,1.0
17500000,28.60542,38000000,121.0,Hotel Rwanda,7.5,793,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2004,Terry George,Don Cheadle,Sophie Okonedo,Nick Nolte,1,1.0,1.0,1.0,0.6
24000000,42.669304,99965753,89.0,Hitman,5.9,966,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,Xavier Gens,Timothy Olyphant,Dougray Scott,Olga Kurylenko,1,0.5,1.0,1.0,1.0
17500000,7.180403,7018189,93.0,Black Nativity,5.8,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,Kasi Lemmons,Forest Whitaker,Angela Bassett,Jennifer Hudson,0,0.0,0.75,0.0,0.5
18000000,21.638673,266586800,93.0,The Prince,4.6,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Brian A Miller,Bruce Willis,Jason Patric,John Cusack,1,1.0,0.5925925925925926,0.5,0.5
18500000,67.66094,183316455,137.0,Aliens,7.7,3220,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1986,James Cameron,Sigourney Weaver,Michael Biehn,James Remar,1,0.8571428571428571,0.6,0.6666666666666666,1.0
17000000,20.786616,72070731,170.0,My Fair Lady,7.4,352,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1964,George Cukor,Audrey Hepburn,Rex Harrison,Stanley Holloway,1,1.0,1.0,1.0,1.0
17000000,27.654472,125586134,100.0,I Know What You Did Last Summer,5.6,687,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1997,Jim Gillespie,Jennifer Love Hewitt,Sarah Michelle Gellar,Ryan Phillippe,1,0.5,0.6666666666666666,1.0,1.0
17000000,70.668923,136621271,104.0,Let's Be Cops,6.4,1219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Luke Greenfield,Jake Johnson,Damon Wayans Jr.,Nina Dobrev,1,0.75,1.0,1.0,1.0
16000000,23.425431,109502303,126.0,Sideways,6.9,478,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,Alexander Payne,Paul Giamatti,Thomas Haden Church,Virginia Madsen,1,0.75,0.3333333333333333,1.0,1.0
17500000,14.304444,19179969,110.0,Beerfest,5.8,172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,Jay Chandrasekhar,Erik Stolhanske,Jay Chandrasekhar,Steve Lemme,0,0.5,0.0,0.0,0.0
300000,30.301307,70000000,91.0,Halloween,7.4,1035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1978,John Carpenter,Donald Pleasence,Jamie Lee Curtis,P.J. Soles,1,0.4444444444444444,1.0,1.0,1.0
17000000,7.210095,71625195,123.0,The Best Man Holiday,6.7,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Malcolm D. Lee,Terrence Howard,Harold Perrineau,Morris Chestnut,1,0.8,1.0,1.0,0.6666666666666666
17000000,23.491962,57103895,109.0,Smokin' Aces,6.4,534,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,Joe Carnahan,Ryan Reynolds,Ray Liotta,Joseph Ruskin,1,1.0,0.7777777777777778,1.0,1.0
20000000,36.133536,136150434,90.0,Saw: The Final Chapter,5.8,730,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,Kevin Greutert,Tobin Bell,Costas Mandylor,Betsy Russell,1,1.0,1.0,1.0,1.0
17000000,12.709227,30331165,81.0,A Night at the Roxbury,5.9,198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,John Fortenberry,Will Ferrell,Chris Kattan,Jennifer Coolidge,1,1.0,0.7857142857142857,1.0,1.0
17000000,24.054062,43165571,86.0,Beastly,6.0,849,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2011,Daniel Barnz,Alex Pettyfer,Vanessa Hudgens,Mary-Kate Olsen,1,1.0,0.75,0.5,1.0
15000000,35.107857,69623713,107.0,The Hills Have Eyes,6.1,705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2006,Alexandre Aja,Aaron Stanford,Kathleen Quinlan,Vinessa Shaw,1,1.0,1.0,1.0,1.0
20000000,5.422285,21170563,105.0,ATL,6.0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,Christian Robinson,T.I.,Evan Ross,Jackie Long,0,0.0,0.0,0.0,0.0
17000000,32.746486,115350426,112.0,Pitch Perfect,7.3,2247,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2012,Jason Moore,Anna Kendrick,Skylar Astin,Brittany Snow,1,1.0,1.0,1.0,1.0
34000000,3.960098,19693891,108.0,Summer Catch,4.8,63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,Mike Tollin,Freddie Prinze Jr.,Jessica Biel,Fred Ward,0,0.5,0.5,0.5,0.0
17000000,18.790102,29536299,133.0,Brooklyn's Finest,6.2,293,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,Antoine Fuqua,Richard Gere,Don Cheadle,Ethan Hawke,1,0.75,0.75,0.8,1.0
17000000,3.321095,10000000,154.0,55 Days at Peking,6.3,36,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1963,Nicholas Ray,Charlton Heston,Ava Gardner,David Niven,0,0.0,0.0,0.0,0.0
17000000,33.912116,97542952,91.0,Evil Dead,6.4,1723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,Fede Alvarez,Jane Levy,Shiloh Fernandez,Lou Taylor Pucci,1,1.0,1.0,1.0,1.0
17000000,5.787891,20455276,95.0,My Life in Ruins,5.6,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2009,Donald Petrie,Nia Vardalos,Richard Dreyfuss,Alexis Georgoulis,0,0.3333333333333333,0.3333333333333333,0.0,0.0
17000000,7.864011,7314027,107.0,American Dreamz,4.9,95,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2006,Paul Weitz,Hugh Grant,Dennis Quaid,Mandy Moore,0,0.25,0.5,0.2857142857142857,0.0
17000000,17.062117,19300000,90.0,Superman IV: The Quest for Peace,4.1,318,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1987,Sidney J. Furie,Christopher Reeve,Margot Kidder,Gene Hackman,0,0.0,0.6666666666666666,0.0,0.3333333333333333
17000000,19.311572,9500000,122.0,Running Scared,7.0,331,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,Wayne Kramer,Paul Walker,Cameron Bright,Vera Farmiga,0,0.0,0.4444444444444444,0.0,0.8
40000000,36.960953,86915017,110.0,The Illusionist,7.1,1615,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2006,Neil Burger,Edward Norton,Jessica Biel,Paul Giamatti,1,1.0,0.2857142857142857,0.5,0.6
17000000,1.15641,2000000,102.0,Roar,5.6,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1981,Noel Marshall,Tippi Hedren,Melanie Griffith,Jerry Marshall,0,0.0,0.0,0.0,0.0
17000000,9.583578,1569918,98.0,Veronica Guerin,6.8,59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,Joel Schumacher,Cate Blanchett,Gerard McSorley,Ciarán Hinds,0,0.8333333333333334,0.42857142857142855,0.0,0.5
17000000,25.112567,3758328,120.0,Escobar: Paradise Lost,6.1,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2014,Andrea Di Stefano,Benicio del Toro,Josh Hutcherson,Brady Corbet,0,0.0,0.5,0.6666666666666666,0.0
17000000,9.349386,374743,144.0,Southland Tales,5.2,153,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2006,Richard Kelly,Dwayne Johnson,Seann William Scott,Sarah Michelle Gellar,0,0.0,0.5,0.5,0.0
17000000,2.215261,8720000,91.0,Damnation Alley,5.0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1977,Jack Smight,Jan-Michael Vincent,George Peppard,Dominique Sanda,0,0.5,0.0,0.0,0.0
17000000,6.385234,9627492,82.0,The Apparition,4.5,140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2012,Todd Lincoln ,Ashley Greene,Sebastian Stan,Tom Felton,0,0.0,0.0,0.0,0.0
16800000,4.358255,2281089,122.0,Fur: An Imaginary Portrait of Diane Arbus,5.8,73,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2006,Steven Shainberg,Nicole Kidman,Robert Downey Jr.,Ty Burrell,0,0.5,0.3333333333333333,0.6,0.0
15000000,24.898687,43848069,126.0,Wall Street,7.0,546,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,Oliver Stone,Charlie Sheen,Michael Douglas,Martin Sheen,1,0.6153846153846154,0.25,1.0,1.0
16500000,20.898711,135000000,136.0,Sense and Sensibility,7.2,352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1995,Ang Lee,Kate Winslet,Emma Thompson,Hugh Grant,1,0.7142857142857143,0.6,1.0,1.0
16500000,18.236284,37311672,120.0,Becoming Jane,6.9,317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,Julian Jarrold,Anne Hathaway,James McAvoy,Julie Walters,1,1.0,0.75,0.8333333333333334,1.0
16500000,10.74648,13620075,108.0,Sydney White,6.0,236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,Joe Nussbaum,Amanda Bynes,Sara Paxton,Matt Long,0,0.0,0.5,0.0,0.0
16500000,12.102725,16942795,126.0,House of Sand and Fog,7.0,199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,Vadim Perelman,Jennifer Connelly,Ben Kingsley,Ron Eldard,0,0.0,0.0,0.375,0.0
16400000,55.458584,235860116,129.0,Dead Poets Society,8.1,2705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,Peter Weir,Robin Williams,Ethan Hawke,Robert Sean Leonard,1,0.75,0.8,1.0,1.0
16000000,35.777067,247275374,107.0,Dumb and Dumber,6.5,1859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Bobby Farrelly,Jim Carrey,Jeff Daniels,Lauren Holly,1,0.7272727272727273,0.8,0.6,1.0
